comb08,comb08U,combE,displ,drive,fuelType,fuelType1,id,make,model,VClass,year,atvType,evMotor,createdOn,modifiedOn
26,25.7655,0,3,4-Wheel Drive,Premium,Premium Gasoline,40935,Mercedes-Benz,CLS450 4matic,Compact Cars,2019,Hybrid,48V Li-Ion,Fri Nov 02 00:00:00 EDT 2018,Tue Apr 16 00:00:00 EDT 2019
24,24.01,0,3,4-Wheel Drive,Premium,Premium Gasoline,40941,Mercedes-Benz,AMG E53 4matic Plus,Midsize Cars,2019,Hybrid,48V Li-Ion,Fri Nov 02 00:00:00 EDT 2018,Tue Apr 16 00:00:00 EDT 2019
22,21.8276,0,3,All-Wheel Drive,Premium,Premium Gasoline,40942,Audi,A8 L,Large Cars,2019,Hybrid,48V Li-Ion,Fri Nov 02 00:00:00 EDT 2018,Mon Dec 03 00:00:00 EST 2018
48,48.4664,0,2,Front-Wheel Drive,Regular,Regular Gasoline,40943,Honda,Accord Hybrid,Large Cars,2019,Hybrid,259V Li-Ion,Fri Nov 02 00:00:00 EDT 2018,Wed Dec 05 00:00:00 EST 2018
24,23.5815,0,2,4-Wheel Drive,Regular,Regular Gasoline,40965,Jeep,Wrangler 4WD,Small Sport Utility Vehicle 4WD,2019,Hybrid,48V Li-Ion,Fri Nov 02 00:00:00 EDT 2018,Tue Feb 26 00:00:00 EST 2019
22,22.4718,0,2,4-Wheel Drive,Regular,Regular Gasoline,40968,Jeep,Wrangler Unlimited 4WD,Small Sport Utility Vehicle 4WD,2019,Hybrid,48V Li-Ion,Fri Nov 02 00:00:00 EDT 2018,Tue Feb 26 00:00:00 EST 2019
23,22.5517,0,3,4-Wheel Drive,Premium,Premium Gasoline,41001,Mercedes-Benz,AMG E53 4matic Plus Convertible,Subcompact Cars,2019,Hybrid,48V Li-Ion,Fri Nov 09 00:00:00 EST 2018,Thu May 02 00:00:00 EDT 2019
25,24.6075,0,3,All-Wheel Drive,Premium,Premium Gasoline,41008,Audi,A7 quattro,Midsize Cars,2019,Hybrid,48V Li-Ion,Fri Nov 09 00:00:00 EST 2018,Mon Dec 03 00:00:00 EST 2018
25,24.6075,0,3,All-Wheel Drive,Premium,Premium Gasoline,41009,Audi,A6 quattro,Midsize Cars,2019,Hybrid,48V Li-Ion,Fri Nov 09 00:00:00 EST 2018,Mon Dec 03 00:00:00 EST 2018
41,41,0,2,Front-Wheel Drive,Regular,Regular Gasoline,41049,Hyundai,Sonata Hybrid,Midsize Cars,2019,Hybrid,270V Li-Ion,Mon Nov 19 00:00:00 EST 2018,Wed Jan 23 00:00:00 EST 2019
42,42,0,2,Front-Wheel Drive,Regular,Regular Gasoline,41050,Hyundai,Sonata Hybrid SE,Midsize Cars,2019,Hybrid,270V Li-Ion,Mon Nov 19 00:00:00 EST 2018,Wed Jan 23 00:00:00 EST 2019
42,42.0612,0,2,Front-Wheel Drive,Regular,Regular Gasoline,41159,Lexus,UX 250h,Compact Cars,2019,Hybrid,216V Ni-MH,Tue Jan 29 00:00:00 EST 2019,Tue Feb 26 00:00:00 EST 2019
39,39,0,2,All-Wheel Drive,Regular,Regular Gasoline,41160,Lexus,UX 250h AWD,Compact Cars,2019,Hybrid,216V Ni-MH,Tue Jan 29 00:00:00 EST 2019,Tue Feb 26 00:00:00 EST 2019
52,52.3985,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,41161,Toyota,Prius,Midsize Cars,2019,Hybrid,207V Li-Ion,Tue Jan 29 00:00:00 EST 2019,Tue Apr 16 00:00:00 EDT 2019
50,50,0,1.8,Part-time 4-Wheel Drive,Regular,Regular Gasoline,41162,Toyota,Prius AWD,Midsize Cars,2019,Hybrid,202V Ni-MH,Tue Jan 29 00:00:00 EST 2019,Tue Apr 16 00:00:00 EDT 2019
56,55.7,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,41163,Toyota,Prius Eco,Midsize Cars,2019,Hybrid,207V Li-Ion,Tue Jan 29 00:00:00 EST 2019,Tue Apr 16 00:00:00 EDT 2019
52,52,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,41214,Toyota,Corolla Hybrid,Compact Cars,2020,Hybrid,202V Ni-MH,Wed Feb 06 00:00:00 EST 2019,Tue Apr 16 00:00:00 EDT 2019
21,21.1292,0,3,4-Wheel Drive,Premium,Premium Gasoline,41234,Mercedes-Benz,GLE450 4matic,Standard Sport Utility Vehicle 4WD,2020,Hybrid,48V Li-Ion,Tue Feb 12 00:00:00 EST 2019,Tue Apr 16 00:00:00 EDT 2019
21,20.9556,0,3,4-Wheel Drive,Premium,Premium Gasoline,41253,Mercedes-Benz,AMG GT 53 4matic Plus,Compact Cars,2019,Hybrid,48V Li-Ion,Tue Feb 26 00:00:00 EST 2019,Tue Feb 26 00:00:00 EST 2019
23,22.5459,0,3.6,Rear-Wheel Drive,Regular,Regular Gasoline,41273,Ram,1500 HFE 2WD,Standard Pickup Trucks 2WD,2019,Hybrid,48V Li-Ion,Wed Mar 13 00:00:00 EDT 2019,Wed Mar 13 00:00:00 EDT 2019
40,40.1834,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,41307,Toyota,RAV4 Hybrid AWD,Small Sport Utility Vehicle 4WD,2019,Hybrid,245V Ni-MH,Tue Mar 26 00:00:00 EDT 2019,Tue Apr 16 00:00:00 EDT 2019
42,41.9107,0,2,Front-Wheel Drive,Regular,Regular Gasoline,41437,Kia,Optima Hybrid,Midsize Cars,2020,Hybrid,270V Li-Ion,Tue May 28 00:00:00 EDT 2019,Tue May 28 00:00:00 EDT 2019
31,31,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,41481,Lexus,NX 300h AWD,Small Sport Utility Vehicle 4WD,2020,Hybrid,245V Ni-MH,Tue Jun 04 00:00:00 EDT 2019,Tue Jun 04 00:00:00 EDT 2019
37,0,36,1.4,Front-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,30980,Chevrolet,Volt,Compact Cars,2011,Plug-in Hybrid,111 kW,Tue Jan 01 00:00:00 EST 2013,Wed Apr 05 00:00:00 EDT 2017
37,36.8746,36,1.4,Front-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,31618,Chevrolet,Volt,Compact Cars,2012,Plug-in Hybrid,111 kW,Tue Jan 01 00:00:00 EST 2013,Wed Apr 05 00:00:00 EDT 2017
50,49.7021,29,1.8,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,32484,Toyota,Prius Plug-in Hybrid,Midsize Cars,2012,Plug-in Hybrid,18 kW,Tue Jan 01 00:00:00 EST 2013,Mon Sep 26 00:00:00 EDT 2016
20,20.4572,62.1,2,Rear-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,32516,Fisker,Karma,Subcompact Cars,2012,Plug-in Hybrid,2 @ 150 kw (300 kw),Tue Jan 01 00:00:00 EST 2013,Fri Sep 01 00:00:00 EDT 2017
37,36.9,35,1.4,Front-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,32655,Chevrolet,Volt,Compact Cars,2013,Plug-in Hybrid,111 kW,Tue Jan 01 00:00:00 EST 2013,Mon Sep 26 00:00:00 EDT 2016
50,49.7021,29,1.8,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,33335,Toyota,Prius Plug-in Hybrid,Midsize Cars,2013,Plug-in Hybrid,18 kW,Tue Jan 01 00:00:00 EST 2013,Mon Sep 26 00:00:00 EDT 2016
38,38.4528,37,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,33336,Ford,C-MAX Energi Plug-in Hybrid,Midsize Cars,2013,Plug-in Hybrid,68 kW,Tue Jan 01 00:00:00 EST 2013,Mon Sep 26 00:00:00 EDT 2016
38,38.4528,37,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,33398,Ford,Fusion Energi Plug-in Hybrid,Midsize Cars,2013,Plug-in Hybrid,68 kW,Tue Jan 01 00:00:00 EST 2013,Mon Sep 26 00:00:00 EDT 2016
46,46.134,29,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,33557,Honda,Accord Plug-in Hybrid,Midsize Cars,2014,Plug-in Hybrid,124 kW,Tue Jan 01 00:00:00 EST 2013,Mon Sep 26 00:00:00 EDT 2016
37,36.9,35,1.4,Front-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,33900,Chevrolet,Volt,Compact Cars,2014,Plug-in Hybrid,111 kW,Tue Jan 01 00:00:00 EST 2013,Mon Sep 26 00:00:00 EDT 2016
38,38.4528,37,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,34089,Ford,Fusion Energi Plug-in Hybrid,Midsize Cars,2014,Plug-in Hybrid,68 kW,Tue Jan 01 00:00:00 EST 2013,Mon Sep 26 00:00:00 EDT 2016
50,49.7021,29,1.8,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,34516,Toyota,Prius Plug-in Hybrid,Midsize Cars,2014,Plug-in Hybrid,18 kW,Tue Jan 01 00:00:00 EST 2013,Mon Sep 26 00:00:00 EDT 2016
38,38.4528,37,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,34662,Ford,C-MAX Energi Plug-in Hybrid,Midsize Cars,2014,Plug-in Hybrid,68 kW,Mon Jan 13 00:00:00 EST 2014,Mon Sep 26 00:00:00 EDT 2016
33,33,41,1.4,Front-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,34770,Cadillac,ELR,Subcompact Cars,2014,Plug-in Hybrid,126 kW,Fri Feb 28 00:00:00 EST 2014,Mon Sep 26 00:00:00 EDT 2016
25,25.2387,52,3,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,34789,Porsche,Panamera S E-Hybrid,Large Cars,2014,Plug-in Hybrid,70 kW,Wed Apr 02 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
22,21.7,50,4.6,All-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,34856,Porsche,918 Spyder,Two Seaters,2015,Plug-in Hybrid,95 kW and 116 kW DC Brushless,Fri Apr 11 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017
37,36.9,35,1.4,Front-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,35246,Chevrolet,Volt,Compact Cars,2015,Plug-in Hybrid,111 kW 3-Phase AC,Mon Jul 07 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
38,38.4528,37,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,35277,Ford,Fusion Energi Plug-in Hybrid,Midsize Cars,2015,Plug-in Hybrid,68 kW DCPM,Wed Jul 16 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
25,25.2605,52,3,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,35278,Porsche,Panamera S E-Hybrid,Large Cars,2015,Plug-in Hybrid,70 kW DC Brushless,Wed Jul 16 00:00:00 EDT 2014,Fri Sep 01 00:00:00 EDT 2017
39,39.485,29,0.6,Rear-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,35279,BMW,i3 REX,Subcompact Cars,2014,Plug-in Hybrid,125kW,Thu Jul 17 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
33,33,41,1.4,Front-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,35317,Cadillac,ELR,Subcompact Cars,2015,Plug-in Hybrid,126 kW 3-Phase AC,Wed Jul 23 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
50,49.7021,29,1.8,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,35598,Toyota,Prius Plug-in Hybrid,Midsize Cars,2015,Plug-in Hybrid,18 kW AC Induction,Wed Aug 20 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
28,28.4624,43,1.5,All-Wheel Drive,Premium and Electricity,Premium Gasoline,35599,BMW,i8,Subcompact Cars,2014,Plug-in Hybrid,96kW,Wed Aug 20 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
17,17.4178,25,3.8,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,35600,McLaren Automotive,P1,Two Seaters,2014,Plug-in Hybrid,132kW,Wed Aug 27 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
17,17.4178,25,3.8,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,35652,McLaren Automotive,P1,Two Seaters,2015,Plug-in Hybrid,132 kW AC Synchronous,Thu Sep 04 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
38,38.4528,37,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,35765,Ford,C-MAX Energi Plug-in Hybrid,Midsize Cars,2015,Plug-in Hybrid,68 kW DCPM,Thu Sep 25 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016
22,22.1,69,3,All-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,35896,Porsche,Cayenne S e-Hybrid,Standard Sport Utility Vehicle 4WD,2015,Plug-in Hybrid,70 kW DC Brushless,Thu Nov 06 00:00:00 EST 2014,Wed Apr 05 00:00:00 EDT 2017
39,39.485,29,0.6,Rear-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,36030,BMW,i3 REX,Subcompact Cars,2015,Plug-in Hybrid,125kW,Wed Feb 18 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016
28,28.4624,43,1.5,All-Wheel Drive,Premium and Electricity,Premium Gasoline,36031,BMW,i8,Subcompact Cars,2015,Plug-in Hybrid,96kW,Wed Feb 18 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016
38,38.4528,37,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,36248,Ford,Fusion Energi Plug-in Hybrid,Midsize Cars,2016,Plug-in Hybrid,68 kW DCPM,Thu May 21 00:00:00 EDT 2015,Fri Sep 01 00:00:00 EDT 2017
26,26.1402,59,3,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,36515,Mercedes-Benz,S550e,Large Cars,2015,Plug-in Hybrid,85 kW DCPM,Wed Sep 16 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016
22,22.1,69,3,All-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,36709,Porsche,Cayenne S e-Hybrid,Standard Sport Utility Vehicle 4WD,2016,Plug-in Hybrid,70 kW DC Brushless,Mon Jul 27 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017
25,25.2605,51,3,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,36710,Porsche,Panamera S E-Hybrid,Large Cars,2016,Plug-in Hybrid,70 kW DC Brushless,Mon Jul 27 00:00:00 EDT 2015,Fri Sep 01 00:00:00 EDT 2017
32,31.8,39,1.4,Front-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,36862,Cadillac,ELR,Subcompact Cars,2016,Plug-in Hybrid,55 and 174kW 3-Phase AC,Mon Aug 31 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016
42,42.2,31,1.5,Front-Wheel Drive,Regular Gas or Electricity,Regular Gasoline,36863,Chevrolet,Volt,Compact Cars,2016,Plug-in Hybrid,48 and 87 kW 3-Phase AC,Mon Aug 31 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016
38,38.4528,37,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,36932,Ford,C-MAX Energi Plug-in Hybrid,Midsize Cars,2016,Plug-in Hybrid,68 kW DCPM,Wed Sep 09 00:00:00 EDT 2015,Mon Aug 28 00:00:00 EDT 2017
40,39.5843,34,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,36998,Hyundai,Sonata Plug-in Hybrid,Midsize Cars,2016,Plug-in Hybrid,50 kW IPMSM,Fri Oct 02 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017
24,23.8712,59,2,All-Wheel Drive,Premium and Electricity,Premium Gasoline,37068,BMW,X5 xDrive40e,Standard Sport Utility Vehicle 4WD,2016,Plug-in Hybrid,83 kW AC Induction,Mon Oct 19 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016
35,34.5683,40,1.4,Front-Wheel Drive,Premium and Electricity,Premium Gasoline,37129,Audi,A3 e-tron,Compact Cars,2016,Plug-in Hybrid,80 kW DCPM,Thu Nov 12 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017
39,39,38,1.4,Front-Wheel Drive,Premium and Electricity,Premium Gasoline,37130,Audi,A3 e-tron ultra,Compact Cars,2016,Plug-in Hybrid,80 kW DCPM,Thu Nov 12 00:00:00 EST 2015,Wed Aug 16 00:00:00 EDT 2017
30,30,43,1.4,Front-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,37131,Cadillac,ELR Sport,Subcompact Cars,2016,Plug-in Hybrid,55 and 174kW 3-Phase AC,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016
26,26.1402,59,3,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,37161,Mercedes-Benz,S550e,Large Cars,2016,Plug-in Hybrid,85 kW DCPM,Thu Dec 10 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016
39,39.4492,29,0.6,Rear-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,37222,BMW,i3 REX,Subcompact Cars,2016,Plug-in Hybrid,125kW,Wed Jan 13 00:00:00 EST 2016,Mon Sep 26 00:00:00 EDT 2016
28,28.4624,43,1.5,All-Wheel Drive,Premium and Electricity,Premium Gasoline,37223,BMW,i8,Subcompact Cars,2016,Plug-in Hybrid,96kW,Wed Jan 13 00:00:00 EST 2016,Mon Sep 26 00:00:00 EDT 2016
25,25.0465,58,2,All-Wheel Drive,Premium and Electricity,Premium Gasoline,37224,Volvo,XC90 AWD PHEV,Standard Sport Utility Vehicle 4WD,2016,Plug-in Hybrid,34 and 65kW DCPM,Wed Jan 13 00:00:00 EST 2016,Mon Aug 28 00:00:00 EDT 2017
31,31.0051,47,2,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,37289,BMW,330e,Compact Cars,2016,Plug-in Hybrid,65kW,Wed Mar 02 00:00:00 EST 2016,Mon Sep 26 00:00:00 EDT 2016
42,42.2,31,1.5,Front-Wheel Drive,Regular Gas or Electricity,Regular Gasoline,37309,Chevrolet,Volt,Compact Cars,2017,Plug-in Hybrid,48 and 87 kW 3-Phase AC,Thu Mar 17 00:00:00 EDT 2016,Wed Jul 05 00:00:00 EDT 2017
42,41.9135,35,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,37470,Ford,Fusion Energi Plug-in Hybrid,Midsize Cars,2017,Plug-in Hybrid,68 kW DCPM,Fri May 27 00:00:00 EDT 2016,Wed Jul 05 00:00:00 EDT 2017
21,21.1259,68,3,4-Wheel Drive,Premium and Electricity,Premium Gasoline,37526,Mercedes-Benz,GLE550e 4matic,Standard Sport Utility Vehicle 4WD,2016,Plug-in Hybrid,85 kW DCPM,Fri Jun 03 00:00:00 EDT 2016,Tue Apr 11 00:00:00 EDT 2017
25,25.0718,60,2,All-Wheel Drive,Premium and Electricity,Premium Gasoline,37703,Volvo,XC90 AWD PHEV,Standard Sport Utility Vehicle 4WD,2017,Plug-in Hybrid,34 and 65kW DCPM,Thu Jul 07 00:00:00 EDT 2016,Mon Aug 28 00:00:00 EDT 2017
22,22.1658,71,3,All-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,37799,Porsche,Cayenne S e-Hybrid,Standard Sport Utility Vehicle 4WD,2017,Plug-in Hybrid,70 kW DC Brushless,Wed Jul 20 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
27,26.7381,52,2,All-Wheel Drive,Premium and Electricity,Premium Gasoline,38045,BMW,740e xDrive,Large Cars,2017,Plug-in Hybrid,83kW DCPM,Wed Aug 17 00:00:00 EDT 2016,Wed Jul 05 00:00:00 EDT 2017
39,38.5993,34,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,38046,Hyundai,Sonata Plug-in Hybrid,Midsize Cars,2017,Plug-in Hybrid,50 kW IPMSM,Wed Aug 17 00:00:00 EDT 2016,Wed Jul 05 00:00:00 EDT 2017
30,30.3998,47,2,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,38081,BMW,330e,Compact Cars,2017,Plug-in Hybrid,83kW DCPM,Thu Aug 25 00:00:00 EDT 2016,Wed Jul 05 00:00:00 EDT 2017
24,23.8111,59,2,All-Wheel Drive,Premium and Electricity,Premium Gasoline,38169,BMW,X5 xDrive40e,Standard Sport Utility Vehicle 4WD,2017,Plug-in Hybrid,83 kW AC Induction,Tue Sep 13 00:00:00 EDT 2016,Fri Nov 03 00:00:00 EDT 2017
34,33.9,41,1.4,Front-Wheel Drive,Premium and Electricity,Premium Gasoline,38228,Audi,A3 e-tron,Compact Cars,2017,Plug-in Hybrid,80 kW DCPM,Mon Sep 26 00:00:00 EDT 2016,Wed Jul 05 00:00:00 EDT 2017
35,34.8551,30,0.6,Rear-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,38229,BMW,i3 REX  (94 Amp-hour battery),Subcompact Cars,2017,Plug-in Hybrid,125kW AC Induction,Mon Sep 26 00:00:00 EDT 2016,Thu Sep 21 00:00:00 EDT 2017
28,28.4624,43,1.5,All-Wheel Drive,Premium and Electricity,Premium Gasoline,38230,BMW,i8,Subcompact Cars,2017,Plug-in Hybrid,96kW AC Induction,Mon Sep 26 00:00:00 EDT 2016,Thu Sep 21 00:00:00 EDT 2017
40,39.9504,33,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,38406,Kia,Optima Plug-in Hybrid,Midsize Cars,2017,Plug-in Hybrid,50kW IPMSM,Mon Nov 07 00:00:00 EST 2016,Wed Jul 05 00:00:00 EDT 2017
21,21.1179,69,3,4-Wheel Drive,Premium and Electricity,Premium Gasoline,38459,Mercedes-Benz,GLE550e 4matic,Standard Sport Utility Vehicle 4WD,2017,Plug-in Hybrid,85 kW DCPM,Tue Nov 22 00:00:00 EST 2016,Wed Jul 05 00:00:00 EDT 2017
26,25.9,59,3,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,38460,Mercedes-Benz,S550e,Large Cars,2017,Plug-in Hybrid,85 kW DCPM,Tue Nov 22 00:00:00 EST 2016,Wed Jul 05 00:00:00 EDT 2017
32,32.3133,40,3.6,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,38491,Chrysler,Pacifica Hybrid,Minivan - 2WD,2017,Plug-in Hybrid,89 kW AC Induction,Fri Dec 02 00:00:00 EST 2016,Mon Aug 28 00:00:00 EDT 2017
30,30.1,56,2,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,38499,Mercedes-Benz,C350e,Compact Cars,2016,Plug-in Hybrid,60 kW DCPM,Mon Dec 12 00:00:00 EST 2016,Mon Dec 12 00:00:00 EST 2016
39,39.3992,35,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,38506,Ford,C-MAX Energi Plug-In Hybrid,Midsize Cars,2017,Plug-in Hybrid,68 kW DCPM,Fri Dec 16 00:00:00 EST 2016,Wed Jul 05 00:00:00 EDT 2017
54,54.4329,25,1.8,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,38531,Toyota,Prius Prime,Midsize Cars,2017,Plug-in Hybrid,16 and 37 kW AC Induction,Wed Jan 11 00:00:00 EST 2017,Tue Dec 05 00:00:00 EST 2017
26,25.5,54,2,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,38650,Cadillac,CT6 Plug-In,Midsize Cars,2017,Plug-in Hybrid,59 and 61kW 3-Phase AC,Wed Apr 19 00:00:00 EDT 2017,Wed Oct 03 00:00:00 EDT 2018
29,28.7869,46,2,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,38754,BMW,530e,Compact Cars,2018,Plug-in Hybrid,83kW DCPM,Wed May 24 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018
28,28.3364,49,2,All-Wheel Drive,Premium and Electricity,Premium Gasoline,38755,BMW,530e xDrive,Compact Cars,2018,Plug-in Hybrid,83kW DCPM,Wed May 24 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018
27,26.7381,52,2,All-Wheel Drive,Premium and Electricity,Premium Gasoline,38770,BMW,740e xDrive,Large Cars,2018,Plug-in Hybrid,83kW DCPM,Mon Jun 05 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018
27,27.445,51,1.5,All-Wheel Drive,Premium and Electricity,Premium Gasoline,38863,MINI,Cooper SE Countryman All4,Midsize Cars,2018,Plug-in Hybrid,65 kW AC Induction,Mon Jun 26 00:00:00 EDT 2017,Tue May 29 00:00:00 EDT 2018
30,30.1,56,2,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,38969,Mercedes-Benz,C350e,Compact Cars,2017,Plug-in Hybrid,60 kW DCPM,Thu Jul 13 00:00:00 EDT 2017,Thu Jul 13 00:00:00 EDT 2017
42,42.2,31,1.5,Front-Wheel Drive,Regular Gas or Electricity,Regular Gasoline,39190,Chevrolet,Volt,Compact Cars,2018,Plug-in Hybrid,48 and 87 kW 3-Phase AC,Thu Aug 03 00:00:00 EDT 2017,Wed Jan 24 00:00:00 EST 2018
29,29,45,2,All-Wheel Drive,Premium and Electricity,Premium Gasoline,39381,Volvo,S90 AWD PHEV,Midsize Cars,2018,Plug-in Hybrid,34 and 65kW 3-phase Sync.,Mon Aug 28 00:00:00 EDT 2017,Fri Nov 10 00:00:00 EST 2017
26,26.5,53,2,All-Wheel Drive,Premium and Electricity,Premium Gasoline,39382,Volvo,XC60 AWD PHEV,Small Sport Utility Vehicle 4WD,2018,Plug-in Hybrid,34 and 65kW 3-phase Sync.,Mon Aug 28 00:00:00 EDT 2017,Fri Nov 10 00:00:00 EST 2017
27,27.4,50,2,All-Wheel Drive,Premium and Electricity,Premium Gasoline,39383,Volvo,XC90 AWD PHEV,Standard Sport Utility Vehicle 4WD,2018,Plug-in Hybrid,34 and 65kW 3-phase Sync.,Mon Aug 28 00:00:00 EDT 2017,Fri Nov 10 00:00:00 EST 2017
30,30.3998,47,2,Rear-Wheel Drive,Premium and Electricity,Premium Gasoline,39407,BMW,330e,Compact Cars,2018,Plug-in Hybrid,83kW DCPM,Fri Sep 01 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018
42,41.9135,35,2,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,39408,Ford,Fusion Energi Plug-in Hybrid,Midsize Cars,2018,Plug-in Hybrid,68 kW DCPM,Fri Sep 01 00:00:00 EDT 2017,Fri Nov 10 00:00:00 EST 2017
20,20.4,56,2,Rear-Wheel Drive,Premium Gas or Electricity,Premium Gasoline,39409,Karma,Revero,Subcompact Cars,2018,Plug-in Hybrid,150 and 150 kw DCPM,Fri Sep 01 00:00:00 EDT 2017,Fri Nov 10 00:00:00 EST 2017
32,32.3133,40,3.6,Front-Wheel Drive,Regular Gas and Electricity,Regular Gasoline,39483,Chrysler,Pacifica Hybrid,Minivan - 2WD,2018,Plug-in Hybrid,89 kW AC Induction,Mon Sep 11 00:00:00 EDT 2017,Fri Nov 03 00:00:00 EDT 2017
24,23.8111,59,2,All-Wheel Drive,Premium and Electricity,Premium Gasoline,39526,BMW,X5 xDrive40e,Standard Sport Utility Vehicle 4WD,2018,Plug-in Hybrid,83 kW AC Induction,Thu Sep 21 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018
36,36.386,41,1.4,Front-Wheel Drive,Premium and Electricity,Premium Gasoline,39589,Audi,A3 e-tron,Compact Cars,2018,Plug-in Hybrid,80 kW DCPM,Wed Oct 04 00:00:00 EDT 2017,Fri Nov 10 00:00:00 EST 2017
